,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
70740,/m/0274p13,pieces,1982.0,2032311.0,87.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Spain, Italy, Puerto Rico","B-movie, Horror, Slasher, Mystery",6.1,9300.0,Juan Piquer Simón,Christopher George,300000.0,2032311.0,Almena Films,0.0,,6.77437,1.9131463735121368,5.614035326770362,6.307990381504042,4.1059334652229404,1.0,4.185591261758125
70757,/m/08_yld,club_dread,2004.0,7565807.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Horror, Indie, Comedy, Black comedy, Slasher, Horror Comedy",5.7,29000.0,Jay Chandrasekhar,Jay Chandrasekhar,8600000.0,7565807.0,Broken Lizard Industries,0.0,,0.879745,-0.1281231862293867,4.218685589114057,6.8788553158625465,5.178725679397953,1.0,3.999275155183362
70762,/m/05p9nqz,conviction,2010.0,9710055.0,107.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Biographical film, Drama, Courtroom Drama",7.2,43000.0,Tony Goldwyn,Hilary Swank,12500000.0,11104555.0,Omega Entertainment,0.0,,0.7768044,-0.25256669775741813,4.133619792519483,6.987221734585745,5.382372187157122,1.0,4.39247775430945
70797,/m/058f71,rock_star,2001.0,19334145.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Comedy-drama, Period piece, Musical, Drama, Comedy, Musical Drama",6.3,42000.0,Stephen Herek,Mark Wahlberg,57000000.0,19334145.0,Warner Bros.,0.0,,0.3391955263157895,-1.0811785640788711,3.567205942485417,7.28632499380352,5.944458993353715,1.0,4.175266182034957
70820,/m/075cvb,jesus'_son,1999.0,1302067.0,109.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Indie, Road movie, Addiction Drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",6.9,6900.0,Alison Maclean,Billy Crudup,2500000.0,1302067.0,Evenstar Films,0.0,,0.5208268,-0.6523377301183667,3.8603484832671797,6.114633665686556,3.7425697923069547,1.0,3.7848171171607574
70984,/m/087_1s,taps,1981.0,35003235.0,126.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Drama,6.8,17000.0,Harold Becker,George C. Scott,14000000.0,35856053.0,Major Studio Partners,0.0,,2.5002310714285714,0.9163831561743264,4.932678331472847,7.5441081961211,6.428895496188078,1.0,4.813240671745059
71009,/m/06pxbc,the_juror,1996.0,22754725.0,120.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Gangster Film, Psychological thriller, Drama, Suspense, Film adaptation, Crime Thriller, Courtroom Drama",5.7,18000.0,Brian Gibson,Demi Moore,44000000.0,22754725.0,Columbia Pictures,0.0,,0.5171528409090909,-0.659416817778671,3.8555094344200973,7.357071610336612,6.077408864379185,1.0,4.1492171236637985
71039,/m/043txz_,heart_of_dixie,1989.0,1097333.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Period piece, Drama, Political drama",5.2,677.0,Martin Davidson,Ally Sheedy,8000000.0,1097333.0,,0.0,,0.137166625,-1.9865588512998757,2.948315536647499,6.040338835668899,3.6029519766042566,1.0,3.0823549037104914
71054,/m/07bxl4,broadway_danny_rose,1984.0,10600497.0,84.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Comedy of Errors, Comedy",7.4,24000.0,Woody Allen,Woody Allen,8000000.0,10600497.0,Orion Pictures,2.0,,1.325062125,0.2814593451314871,4.498663740434439,7.025326268431906,5.453979751003841,1.10407241596645,5.037595571313021
71079,/m/0gy0kz,the_thing_called_love,1993.0,1029721.0,116.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Ensemble Film, Drama, Comedy, Romantic drama, Romance Film",6.4,7400.0,Peter Bogdanovich,River Phoenix,14000000.0,1029721.0,Paramount Pictures,0.0,,0.0735515,-2.609769437853052,2.5223077493360964,6.012719991538073,3.5510495402050775,1.0,3.236540041071528
71091,/m/0bwhkkw,machine_gun_preacher,2011.0,2874510.0,129.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Biographical film, Action, Drama",6.8,64000.0,Marc Forster,Gerard Butler,30000000.0,3338690.0,Relativity Media,0.0,,0.095817,-2.3453151567211084,2.7030806463004105,6.458563974916299,4.388897383570006,1.0,3.617753848363716
71101,/m/079xtj,valley_girl,1983.0,17343596.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy of manners, Coming of age, Comedy, Romance Film, Teen",6.4,14000.0,Martha Coolidge,Nicolas Cage,350000.0,17343596.0,Atlantic Entertainment Group,0.0,,49.553131428571426,3.9030454561266854,6.974269769907957,7.23913917360428,5.8557855130214715,1.0,5.12841547922024
71123,/m/02qkwl,"i,_robot",2004.0,347234916.0,101.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Thriller, Science Fiction, Mystery, Drama, Film adaptation, Action",7.1,509000.0,Alex Proyas,Will Smith,120000000.0,353133898.0,Twentieth Century Fox,1.0,,2.8936243,1.0625097994640063,5.032566056935558,8.540623390173696,8.301586700611153,1.0656623837592984,5.794606105570843
71141,/m/01f50k,so_i_married_an_axe_murderer,1993.0,11585483.0,93.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Crime Comedy, Cult, Comedy, Romance Film, Comedy of Errors",6.5,36000.0,Thomas Schlamme,Mike Myers,20000000.0,11585483.0,TriStar Pictures,0.0,,0.57927415,-0.5459794246958318,3.9330517834563494,7.06391418177196,5.526495700926372,1.0,4.208673295627162
71167,/m/0287477,wanted,2008.0,341433252.0,110.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Crime Fiction, Action/Adventure, Fantasy Adventure, Adventure, Superhero movie, Action Thrillers, Thriller, Action",6.7,369000.0,Timur Bekmambetov,Angelina Jolie,75000000.0,342463063.0,Universal Pictures,2.0,,4.55244336,1.5156640910265788,5.342328537266539,8.533305815815426,8.287835222239092,1.10407241596645,5.988981037827257
71184,/m/01hjmb,predator,1987.0,98267558.0,108.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"Monster movie, Science Fiction, Horror, Creature Film, Action/Adventure, Alien Film, Action",7.8,381000.0,John McTiernan,Arnold Schwarzenegger,15000000.0,98268458.0,Twentieth Century Fox,1.0,,6.551170533333333,1.8796437410600337,5.591133946999257,7.992410168161549,7.271362490144778,1.0656623837592984,5.832901994402078
71200,/m/01hjmv,commando,1985.0,58491000.0,75.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action, Adventure",6.7,150000.0,Mark L. Lester,Arnold Schwarzenegger,10000000.0,57491000.0,SLM Production Group,0.0,,5.8491,1.7662878032543856,5.513647278311107,7.767089053831375,6.847930041251629,1.0,5.069241649477566
71210,/m/05d6w3,the_musketeer,2001.0,34585771.0,105.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Luxembourg, United Kingdom, Germany","Swashbuckler films, Adventure, Costume drama, Costume Adventure, Historical fiction, Action/Adventure, Period piece, Drama, Film adaptation, Action",4.8,14000.0,Peter Hyams,Justin Chambers,40000000.0,32533802.0,Centurion,0.0,,0.864644275,-0.14543709940832442,4.206850325076174,7.53889747414794,6.4191032990735035,1.0,4.12726701476191
71246,/m/07n08,the_wedding_planner,2001.0,94728529.0,103.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Germany","Romantic comedy, Romantic drama, Romance Film, Drama, Comedy",5.3,78000.0,Adam Shankman,Jennifer Lopez,35000000.0,94728529.0,Columbia Pictures,0.0,,2.7065294,0.9956671499337497,4.986874456313195,7.976480797963463,7.241427380635168,1.0,4.695924514345541
71254,/m/05szl93,warrior,2011.0,23057115.0,140.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Sports, Martial Arts Film, Action, Drama",8.1,445000.0,Gavin O'Connor,Tom Hardy,25000000.0,23308615.0,Lionsgate,1.0,,0.9222846,-0.08090142626683414,4.250964946860302,7.362804984501843,6.088183250394546,1.0656623837592984,5.156699241927707
71294,/m/0272144,gods_and_generals,2003.0,12923936.0,231.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"History, War film, Period piece, Drama, Costume drama, Action",6.3,16000.0,Ron Maxwell,Stephen Lang,56000000.0,12923936.0,Turner Pictures (I),0.0,,0.23078457142857142,-1.4662705948123949,3.303968751937395,7.111394832306064,5.615723238214487,1.0,4.009513757242527
71313,/m/03pjlk,a_life_less_ordinary,1997.0,4366722.0,103.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Romantic comedy, Heavenly Comedy, Fantasy, Comedy, Black comedy, Romance Film, Romantic fantasy",6.4,35000.0,Danny Boyle,Cameron Diaz,12000000.0,4366722.0,Channel Four Films,0.0,,0.3638935,-1.010894036573565,3.615250306125584,6.640155643630301,4.730151709471707,1.0,3.8727125643672418
71321,/m/046dr3,birth,2004.0,23925492.0,100.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Thriller, Mystery, Romance Film, Drama, Indie",6.2,35000.0,Jonathan Glazer,Nicole Kidman,20000000.0,23925492.0,New Line Cinema,0.0,,1.1962746,0.17921222783690827,4.428770723310738,7.3788608954550945,6.1183561603517695,1.0,4.441195527425502
71326,/m/0fg04,sleepy_hollow,1999.0,206071502.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}","United States of America, Germany","Thriller, Period Horror, Detective fiction, Horror, Detective, Supernatural, Costume drama, Gothic Film, Mystery, Fantasy, Crime Fiction, Steampunk, Costume Horror",7.3,338000.0,Tim Burton,Johnny Depp,100000000.0,206071502.0,Paramount Pictures,3.0,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,2.06071502,0.7230530196646097,4.8005237348530585,8.314017938671318,7.875740673941914,1.131324767518597,5.997553120572167
71327,/m/0br24q,cutter's_way,1981.0,1729274.0,109.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Mystery, Crime Fiction, Drama, Crime Thriller",6.9,5300.0,Ivan Passer,Jeff Bridges,3000000.0,1752634.0,Gurian Entertainment,0.0,,0.5764246666666667,-0.5509106214166508,3.9296809674767115,6.237864062959113,3.9741492829832383,1.0,3.8690724701287853
71349,/m/03n0cd,evolution,2001.0,98376292.0,101.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Action/Adventure, Science Fiction, Action, Comedy",6.1,122000.0,Ivan Reitman,David Duchovny,80000000.0,98376292.0,Columbia Pictures,0.0,,1.22970365,0.20677320539548633,4.447610568652272,7.992890453515276,7.2722650615886515,1.0,4.7455651764674585
71355,/m/01xvjb,splash,1984.0,69821334.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romance Film, Fantasy, Comedy",6.3,71000.0,Ron Howard,Tom Hanks,8000000.0,69821334.0,Touchstone Pictures,1.0,,8.72766675,2.1664980660878057,5.787218832144833,7.843988148368027,6.992441894985877,1.0656623837592984,5.424546564194635
71433,/m/0qkl7,death_becomes_her,1992.0,149022650.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Horror, Fantasy, Comedy, Black comedy, Fantasy Comedy, Slapstick",6.6,108000.0,Robert Zemeckis,Meryl Streep,55000000.0,149022650.0,Universal Pictures,1.0,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.",2.7095027272727275,0.9967651225829375,4.987624996995432,8.173252284899917,7.611208227998441,1.0656623837592984,5.447317957071918
71443,/m/01sc3m,problem_child,1990.0,53470900.0,81.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Black comedy, Family Film, Slapstick, Comedy, Children's/Family",5.4,29000.0,Dennis Dugan,Michael Oliver,10000000.0,72270891.0,Universal Pictures,0.0,,5.34709,1.6765524876932776,5.452306948010707,7.728117502148431,6.774693142813012,1.0,4.719560025430641
71478,/m/05b_gq,swept_away,2002.0,598645.0,89.0,"{""/m/0349s"": ""Greek Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","Italy, United Kingdom","Romantic comedy, Romance Film, Comedy",3.6,16000.0,Guy Ritchie,Madonna,10000000.0,1036520.0,Screen Gems,0.0,,0.0598645,-2.815671603973825,2.3815592959491436,5.777170085004356,3.1083947359421673,1.0,2.4011871289295668
71480,/m/01sk1v,the_net,1995.0,110627965.0,114.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"Thriller, Action, Drama, Psychological thriller, Suspense",5.9,62000.0,Irwin Winkler,Sandra Bullock,22000000.0,110627965.0,Columbia Pictures,0.0,,5.028543863636363,1.6151304518704905,5.410320713922891,8.043864927549187,7.368058331719521,1.0,4.993946132779875
71599,/m/0dtk8z,bad_company,2002.0,65977295.0,116.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Thriller, Action, Comedy, Spy",5.6,45000.0,Joel Schumacher,Anthony Hopkins,70000000.0,66200782.0,Touchstone Pictures,0.0,,0.9425327857142857,-0.05918457436123537,4.265809925792451,7.819394512537864,6.946224551006775,1.0,4.483369653503783
71617,/m/0cc7hmk,margin_call,2011.0,16086247.0,107.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Drama",7.1,121000.0,J.C. Chandor,Zachary Quinto,3500000.0,19504039.0,Before The Door Pictures,1.0,,4.596070571428571,1.525201714835675,5.3488481665905425,7.2064547598906605,5.794363655684502,1.0656623837592984,5.140861170438762
71631,/m/0h28mms,sinister,2012.0,41000000.0,,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Horror",6.8,229000.0,Scott Derrickson,Ethan Hawke,3000000.0,82515113.0,Summit Entertainment,0.0,,13.666666666666666,2.614959778036198,6.093773607887103,7.612783867312284,6.557953563907608,1.0,5.174483608102519
71701,/m/011yg9,sense_and_sensibility,1995.0,134993774.0,140.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",7.7,106000.0,Ang Lee,Emma Thompson,16000000.0,134582776.0,Columbia Pictures,7.0,Emma Thompson,8.437110875,2.132639936616638,5.764074445432327,8.130313742232175,7.530516401456778,1.1969871512778951,6.667799494623981
71744,/m/0bmjx4,maximum_risk,1996.0,51702483.0,100.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action/Adventure, Action Thrillers, Martial Arts Film, Crime Thriller, Action",5.5,21000.0,Ringo Lam,Jean-Claude Van Damme,25000000.0,14502483.0,Columbia Pictures,0.0,,2.06809932,0.7266299825722231,4.802968837818968,7.713511408888487,6.747244788244886,1.0,4.554059815297879
71768,/m/03hp761,broken_embraces,2009.0,30991660.0,129.0,"{""/m/06zvx"": ""Slovak Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Spain, Slovak Republic, Czech Republic","Thriller, Biography, World cinema, Comedy-drama, Melodrama, Drama, Romantic drama, Romance Film, Family Film",7.2,39000.0,Pedro Almodóvar,Penélope Cruz,18000000.0,37472736.0,Universal Pictures International (UPI),0.0,,1.7217588888888888,0.5433463781352471,4.67768174472176,7.491244852902831,6.3295525875479655,1.0,4.810025613035523
71769,/m/05zs3tp,ramona_and_beezus,2010.0,27293743.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Children's/Family, Children's, Fantasy, Comedy, Family Film",6.5,18000.0,Elizabeth Allen Rosenbaum,Joey King,15000000.0,27293743.0,Fox 2000 Pictures,0.0,,1.8195828666666667,0.5986072806805193,4.715456415637323,7.436063113794211,6.2258528566354565,1.0,4.623566596236378
71771,/m/0c01cp1,the_divide,2011.0,130839.0,112.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada, Germany","Thriller, Science Fiction, Horror",5.8,36000.0,Xavier Gens,Lauren German,3000000.0,145676.0,Preferred Content,0.0,,0.043613,-3.1324000079319245,2.1650533997718666,5.116740535452944,1.8672891151073039,1.0,2.5210559041661673
71780,/m/0yzbg,dead_poets_society,1989.0,235860116.0,129.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Ensemble Film, School story, Period piece, Drama, Coming of age, Teen",8.1,442000.0,Peter Weir,Robin Williams,16400000.0,235860116.0,Touchstone Pictures,4.0,Tom Schulman,14.381714390243902,2.6659575656487298,6.128634143197888,8.37265450963849,7.985932863045614,1.1524633336279906,6.795014585097502
71796,/m/026gfyy,the_midnight_meat_train,2008.0,3533227.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Mystery, Horror, Slasher, Psychological thriller",6.0,61000.0,Ryûhei Kitamura,Vinnie Jones,15000000.0,3534313.0,Lakeshore Entertainment,0.0,,0.23554846666666668,-1.4458385834447647,3.3179354529865317,6.54817166346002,4.5572917353932585,1.0,3.645063612746341
71797,/m/0306c6,what's_eating_gilbert_grape,1993.0,10032765.0,117.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Indie, Slice of life story, Americana, Coming of age, Comedy, Film adaptation, Drama, Romantic drama, Romance Film",7.7,221000.0,Lasse Hallström,Johnny Depp,11000000.0,10032765.0,Paramount Pictures,1.0,,0.9120695454545454,-0.09203903583428394,4.243351615973211,7.001420683063314,5.409055418968032,1.0656623837592984,4.849482070350926
71803,/m/014nbs,time_bandits,1981.0,42365581.0,115.0,"{""/m/02h40lc"": ""English Language""}",United Kingdom,"Science Fiction, Fantasy Adventure, Indie, Costume drama, Existentialism, Fantasy, Comedy, Family Film, Fantasy Comedy, Time travel, Adventure",7.0,60000.0,Terry Gilliam,Sean Connery,5000000.0,42368025.0,HandMade Films,0.0,,8.4731162,2.1368983512731208,5.766985368071326,7.6270131769332075,6.584693851593288,1.0,5.138470181506092
72034,/m/036y_2,multiplicity,1996.0,21075014.0,117.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Science Fiction, Fantasy, Comedy, Romance Film, Domestic Comedy",6.1,31000.0,Harold Ramis,Michael Keaton,45000000.0,21075014.0,Columbia Pictures,0.0,,0.4683336444444444,-0.7585743215884339,3.7877283830311144,7.323767892403063,6.014823185785454,1.0,4.20871443926864
72035,/m/01l63z,excalibur,1981.0,34967437.0,140.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Fantasy Adventure, Adventure, Costume drama, Action/Adventure, Fantasy, Mythological Fantasy, Drama, Sword and sorcery, Sword and sorcery films",7.4,59000.0,John Boorman,Nigel Terry,11000000.0,34971136.0,Cinema '84,1.0,,3.178857909090909,1.1565219841983463,5.096829924820879,7.5436638135153355,6.428060394623967,1.0656623837592984,5.331476178864051
72056,/m/05hhm1,no_holds_barred,1989.0,16093651.0,93.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Action,4.4,6000.0,Thomas J. Wright,Hulk Hogan,8000000.0,16093651.0,New Line Cinema,0.0,,2.011706375,0.6989833047089428,4.784070410357736,7.20665460615499,5.794739214776506,1.0,4.018066695037587
72058,/m/05ft32,the_believer,2001.0,416925.0,98.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Social problem film, Coming of age, Indie",7.1,37000.0,Henry Bean,Ryan Gosling,1500000.0,1309316.0,Fuller Films,0.0,,0.27795,-1.2803140375826587,3.4310829942028005,5.620058979089937,2.813145262658587,1.0,3.4523839119211885
72082,/m/01br2w,the_passion_of_the_christ,2004.0,611899420.0,120.0,"{""/m/0jfbz"": ""Assyrian language"", ""/m/04w042"": ""Assyrian Neo-Aramaic Language"", ""/m/0ycv"": ""Aramaic language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/04h9h"": ""Latin Language"", ""/m/0nj_l"": ""Amharic Language""}",United States of America,"Indie, Costume drama, Epic, Hagiography, Period piece, Drama, History",7.2,221000.0,Mel Gibson,Jim Caviezel,30000000.0,612054506.0,Icon Productions,3.0,,20.396647333333334,3.0153705409385916,6.367482217465039,8.786680042252664,8.763986201279229,1.131324767518597,6.748138595766373
72094,/m/0640fwh,the_roommate,2011.0,40492759.0,94.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller",4.8,37000.0,Christian E. Christiansen,Minka Kelly,16000000.0,40492652.0,Screen Gems,0.0,,2.5307974375,0.9285344457643959,4.940984583168402,7.607377379433734,6.547793475674728,1.0,4.368857856476076
72104,/m/0dz9by,shoot_'em_up,2007.0,26820641.0,86.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Action, Comedy, Action/Adventure",6.6,146000.0,Michael Davis,Clive Owen,39000000.0,27122238.0,New Line Cinema,0.0,,0.6877087435897435,-0.37438986848714506,4.050345181135131,7.428469169254594,6.211582012366256,1.0,4.4573396141803885
72105,/m/0292qb,lara_croft_tomb_raider:_the_cradle_of_life,2003.0,156505388.0,116.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","United States of America, Japan, United Kingdom, Germany","Thriller, Fantasy Adventure, Japanese Movies, Adventure, Action/Adventure, Fantasy, Action",5.6,132000.0,Jan de Bont,Angelina Jolie,95000000.0,160099222.0,Paramount Pictures,0.0,,1.6474251368421053,0.49921354590204914,4.6475138839486725,8.194529296340413,7.651192838788955,1.0,4.787637882366535
72108,/m/01lxvt,johnny_english,2003.0,160583018.0,87.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","France, United States of America, United Kingdom","Thriller, Parody, Adventure, Action/Adventure, Comedy, Comedy of Errors, Action, Family Film, Spy",6.2,152000.0,Peter Howitt,Rowan Atkinson,40000000.0,160466000.0,Universal Pictures,0.0,,4.01457545,1.3899316008363969,5.256381634093222,8.205699618498649,7.6721845549024135,1.0,5.107998532918778
72142,/m/02x0h6q,near_dark,1987.0,3369307.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Western, Horror, Teen",7.0,35000.0,Kathryn Bigelow,Adrian Pasdar,5000000.0,3369307.0,F/M,0.0,,0.6738614,-0.3947308271984147,4.036440720910367,6.527540713143894,4.51852122850437,1.0,4.075389345836126
72148,/m/0prk8,hamlet,2000.0,2046433.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Tragedy, Indie, Drama, Film adaptation, Romance Film",6.0,9200.0,Michael Almereyda,Ethan Hawke,2000000.0,2046433.0,double A Films,0.0,,1.0232165,0.02295109703206869,4.321955370662252,6.310997742678813,4.111585018610314,1.0,3.801391308996318
72173,/m/016017,hercules,1997.0,252712101.0,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"Adventure, Costume drama, Animation, Children's, Fantasy, Comedy, Music, Family Film",7.3,212000.0,Ron Clements,Tate Donovan,85000000.0,252712101.0,Walt Disney Pictures,1.0,,2.9730835411764707,1.0895996435796138,5.051083849796119,8.402626040123204,8.04225656172758,1.0656623837592984,5.773902995554854
72175,/m/05ytm8,rookie_of_the_year,1993.0,56500758.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Sports, Fantasy, Family Film, Coming of age, Comedy",6.1,26000.0,Daniel Stern,Thomas Ian Nicholas,10000000.0,56500758.0,Twentieth Century Fox,0.0,,5.6500758,1.7316689609975604,5.489982891493356,7.752054281930903,6.819676096638882,1.0,4.9107045166770265
72186,/m/060v34,house_of_wax,2005.0,68766121.0,113.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Australia","Thriller, Horror, Slasher, Teen",5.4,118000.0,Jaume Collet-Serra,Chad Michael Murray,40000000.0,68766121.0,Warner Bros.,0.0,,1.719153025,0.5418317422176281,4.676646385711868,7.837374533408633,6.980013325268311,1.0,4.55986471907445
72233,/m/081tgq,idle_hands,1999.0,4152230.0,92.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Comedy",6.2,41000.0,Rodman Flender,Devon Sawa,25000000.0,4152230.0,Columbia Pictures,0.0,,0.1660892,-1.795230285548493,3.079101920421896,6.618281506505785,4.689044956216059,1.0,3.6630811254586275
72292,/m/0295m6,catch_that_kid,2004.0,16930762.0,92.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Crime Fiction, Crime Comedy, Adventure, Children's/Family, Caper story, Teen, Children's, Comedy, Family Film, Family-Oriented Adventure",5.2,9800.0,Bart Freundlich,Kristen Stewart,12000000.0,16951702.0,Fox 2000 Pictures,0.0,,1.4108968333333334,0.34422555420418716,4.541568810441147,7.228676530419798,5.836123695536366,1.0,4.153753901673703
72310,/m/06d510,duets,2000.0,4739023.0,112.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Musical, Drama, Comedy",6.1,9200.0,Bruce Paltrow,Huey Lewis,21000000.0,6620242.0,Hollywood Pictures,0.0,,0.2256677619047619,-1.4886914414051617,3.28864254366571,6.675688908117247,4.796927241110646,1.0,3.72795953973738
72316,/m/02q4sd5,hideaway,1995.0,12201255.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Psychological thriller, Suspense, Crime Thriller",5.3,6400.0,Brett Leonard,Jeff Goldblum,15000000.0,12201255.0,TriStar Pictures,0.0,,0.813417,-0.2065113858011778,4.1651018019136545,7.086404539346281,5.5687604802946415,1.0,3.9974814390183226
72321,/m/03bzrpp,cujo,1983.0,21156152.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Natural horror films, Horror, Film adaptation",6.1,41000.0,Lewis Teague,Dee Wallace,5000000.0,21156152.0,Sunn Classic Pictures,0.0,,4.2312304,1.4424928254668332,5.292310887360615,7.325436699149342,6.017959274160514,1.0,4.630875645225916
72329,/m/07s114,get_rich_or_die_tryin',2005.0,46442528.0,117.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Hip hop movies, Coming of age, Drama, Biographical film, Action, Musical Drama",5.4,45000.0,Jim Sheridan,50 Cent,40000000.0,46563961.0,Cent Productions Inc.,0.0,,1.1610632,0.14933613706535842,4.408348337045615,7.666915860955419,6.659680571160882,1.0,4.3950480942978185
72374,/m/047wh1,planet_of_the_apes,2001.0,362211740.0,119.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Time travel, Action, Science Fiction, Adventure",5.7,213000.0,Tim Burton,Mark Wahlberg,100000000.0,362211740.0,Twentieth Century Fox,0.0,,3.6221174,1.287058771967405,5.186060899583035,8.558962523749626,8.336050333829544,1.0,5.154191145355521
72426,/m/03cj29,gothika,2003.0,141591324.0,98.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Psychological thriller, Mystery, Crime Thriller",5.8,108000.0,Mathieu Kassovitz,Halle Berry,40000000.0,141591324.0,Columbia Pictures,0.0,,3.5397831,1.2640654540820866,5.170343367360985,8.151036645867581,7.569459710700575,1.0,4.959144861857237
72480,/m/07k36l,cyborg,1989.0,10166459.0,86.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Science Fiction, Action, Martial Arts Film",5.1,30000.0,Albert Pyun,Jean-Claude Van Damme,500000.0,10166459.0,Cannon Entertainment,0.0,,20.332918,3.012241149067075,6.365343060435972,7.007169756256121,5.4198593072238355,1.0,4.523856662944745
